gene	out_aug/HAP1_KO1_a_L000/HAP1_KO1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_b_L000/HAP1_KO1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_c_L000/HAP1_KO1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_a_L000/HAP1_P1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_b_L000/HAP1_P1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_c_L000/HAP1_P1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM
TNKS1BP1	0.8211414404059872	0.7636844334978309	0.7825681231121405	0.5442554793034846	0.5130586865668864	0.38330538917609974
MAP6	-0.7593598187105953	-0.6325709815716898	-0.6952571177773218	-0.8821037981182301	-0.8716251487506045	-0.9613006823429086
RP11-482D24.3	0.43899517925830356	0.3543616136132809	0.275375202359466	0.023468236269410046	0.1663731040299658	0.013170708930007246
RP11-140K17.3	-0.06459605601180775	0.027517879962956966	-0.05199170597988135	-0.35227506279393933	-0.23831394995901004	-0.3004130194822229
SYT7	-0.5686447150131918	-0.6764880637232258	-0.5922417336929976	-0.8210391755918243	-0.7156796570699205	-0.9689963879386325
CTD-2265O21.7	1.4252412855862588	1.4826539484939172	1.6019424226172454	1.1044596112058065	1.3164565506947923	1.1184365493121828
DET1	-0.09009806129243217	-0.010753837286134854	-0.11969042514704037	-0.28912975558916704	-0.4981984166723677	-0.24107300234302215
FBXO25	-0.2424058546747224	-0.27773960409957055	-0.12409988789497232	-0.46154833482427593	-0.4579732754553535	-0.4785180879864177
HOTTIP_2	1.7571213868032154	1.8980509966072092	1.9251985647250867	1.6312072196463907	1.4743584738773523	1.4987745770357919
RAB11FIP1P1	0.45652220412263655	0.5124820779960396	0.6073324304432719	0.18404471822698718	0.21521814445633708	0.3043383168764969
RP1-118J21.5	1.0975351566977025	1.3023642281097063	1.2093538155971792	0.8879440977958731	0.9851434066270042	0.8051292375700217
TXNDC12	1.4975105067381675	1.4935960901647516	1.5090548344158405	1.2135152033398853	1.1199450768871004	1.2142874364634246
GTF2H3	-0.22938245155889078	-0.2107836758617481	-0.07912517344827039	-0.5606009308411293	-0.4293863254246575	-0.3016442525837079
ZC3H4	0.38230857572628757	0.4451385276515545	0.2592853225205019	0.07838865247090228	0.11104082953499024	0.0573457690724097
MTOR-AS1	-0.14163249300473074	0.0543505505446147	-0.060765147143486506	-0.260504372273231	-0.3882789207845761	-0.2786880397761347
KLHDC4	-0.6039301579773909	-0.7153520400194602	-0.6204121560199746	-0.8882401659390278	-0.9089332690151636	-0.776323901786209
SYT2	-0.41204992825637005	-0.37721902674940583	-0.35362671054956485	-0.5336481230097047	-0.5993461472916727	-0.7303933668000742
RBL1	-0.4123432336319	-0.5619304816350478	-0.4119504755568555	-0.7567303322133974	-0.6768804069116052	-0.6354379860827456
RP11-473I1.9	0.2067096716921856	0.29961720755696253	0.28752237381304174	-0.05493171291576498	0.059551784760373996	-0.040516949551760106
EXOSC8	-0.059522365647311955	-0.06949218015660515	0.03530729148802097	-0.29461130571016003	-0.20169852842535058	-0.38370948394855514
XK	0.2831714383117425	0.24795361810911004	0.20061838522035821	0.008436295197209048	-0.05686139325260327	-0.042985626208963804
CTB-50L17.8	-0.023656256844581655	-0.1378118913131444	-0.13159757499875524	-0.31997060478442496	-0.3016627176067814	-0.4361815106904365
ECHS1	-0.2844054634433133	-0.07278409169130896	-0.15183701668740132	-0.5366255790795013	-0.3846691729191455	-0.3360561173828141
MCRIP1	-0.10933550119401142	-0.1472366993635503	-0.015015121249977252	-0.42543437269100587	-0.2813442900692371	-0.3294571070738119
KIAA1551	0.14552555675868817	0.2633676199530707	0.34601727994307985	-0.026771937816545816	0.011232011185104038	-0.03869379835337192
LEF1-AS1	-1.041164877546735	-0.9386225684247356	-1.041668896658915	-1.1321164110174173	-1.2514210461368225	-1.1191739289621419
OR7E38P	1.5364926077878878	1.5958171698435264	1.566828022972023	1.378844306683643	1.2873416970630047	1.076453173219521
NHSL1	1.5934104627090802	1.5481062068580367	1.496991696518959	1.2288557087724348	1.2496319439622396	1.2348794343017218
REC8	-0.5083800242896108	-0.4073758896090234	-0.42073717098698166	-0.7461023409500033	-0.5300714257853593	-0.753102355486128
ITGAV	-0.9477912387191757	-0.8464070200781918	-0.9360911706172044	-0.99226080896064	-1.0995177679587629	-1.1637869730605919
ENOX2	-0.2617301091049503	-0.1640982579180021	-0.139901782185461	-0.43021135166210056	-0.43292679933059475	-0.4351083724718257
RP11-1017G21.4	1.1939176259252164	1.2082220165802757	1.1527875759660628	0.8378717460097146	0.9170265093232403	0.8972112482568233
BNIP3	0.9207464754699982	1.0112284280933446	0.9745555672818983	0.6030111141088118	0.7485218832335586	0.6645431485943903
SMARCAD1	0.6131349288659462	0.547960257516028	0.5421925279817866	0.38245250264244135	0.14693065816798828	0.31007888924563526
HMMR	0.9211364883192166	0.9327283694186329	1.0523679920058508	0.7590833379777061	0.5947662549863383	0.6663541573564539
XPO5	1.3362822943921258	1.2831755351172542	1.2577968406938305	1.0202044127033256	0.9513016002945102	1.0036592317482766
HOTTIP	0.7331216822215485	0.6772968344089267	0.7310378043428828	0.4463512927571217	0.44885047981426435	0.3885044236962854
ROBO2	-0.1305479515067463	-0.03804075624591934	-0.09413264117942037	-0.30483271609942325	-0.37288453022056595	-0.3323405473960616
MBNL3	0.40443207608369497	0.3719762081613129	0.404634343748567	0.17306319498964057	0.06922882845116334	0.11432639596256099
CLN6	1.2652751912927327	1.319654082340473	1.293175530097318	0.9369674511071419	1.0064011213870905	1.034869062455165
RP3-368A4.5	-0.08892233462911471	-0.011703997672761786	0.04259023286533917	-0.30947650826013	-0.31735124061879466	-0.1900709063560209
ABCC4	-0.8808437594044527	-0.7546875905878115	-0.7933155564925018	-1.0669533564584357	-1.0291808327099328	-0.8865980414908882
EXOSC5	0.8601975323623906	0.9579625332413616	0.7902194613529225	0.5910797493877659	0.5712291846851673	0.5921676743219298
CTD-2001J20.1	-0.7118513182773422	-0.7112031354894949	-0.6778390998153986	-0.9367175988019079	-0.8744890043804645	-0.8756421408927518
PCNX2	-1.0552417416358102	-1.0577838689792243	-1.092911140083469	-1.2930220762091271	-1.224926889775292	-1.130894458790363
TEN1	-0.6075017014399794	-0.6701249999679828	-0.5872985984956425	-0.7827866046365733	-0.8795360248864322	-0.8134505704678803
SGMS2	-0.5024894917929033	-0.6231513839914918	-0.6334778716735726	-0.8656261243912438	-0.7777178780453662	-0.7342824219114956
VMP1	-0.30774824148802515	-0.2601288070314241	-0.20949881669201922	-0.5178451672388753	-0.5042459297179198	-0.45825721335627967
SGPL1	0.3886743793931201	0.3247004831940412	0.42263151432761303	0.12269274445547809	0.10667533386923321	0.09972201275746563
HOXA13	1.0651876071663116	1.0687898277685581	0.9877704984727315	0.7969205875946053	0.7116027098531411	0.7487356517824437
CA5B	-0.27455336251477275	-0.17876709579414984	-0.16233594381518304	-0.5053285403765666	-0.4497481979874972	-0.37081751604411095
CBS	-0.08682208364307119	-0.06478926697681424	-0.19109478958519577	-0.3662772650305639	-0.31200076415102834	-0.3834790514566575
RPS12	1.530650384168503	1.6266563876826219	1.6523240223421445	1.3761449549432667	1.3060809536874045	1.2319965038212868
SLC25A45	-0.8106936254790656	-0.8935484852438847	-0.9052685115964307	-1.0784759977844487	-0.932757017261579	-1.118337060636591
OGT	1.753840666333007	1.7181462598166333	1.7522785256529132	1.4195709264340945	1.436144129236546	1.4714195025735854
AC096949.1	-0.057378160847425294	0.01398260716666979	-0.14882849826364325	-0.4621088680266803	-0.2493931029232123	-0.21949753368478683
PPT2	-0.4014578576427767	-0.3568933306554014	-0.4405552558517506	-0.678227482229089	-0.4892957759424392	-0.7016535143670992
QPCT	0.2306561994376687	0.13752491101615497	0.17653206250619735	-0.12229622454857969	-0.12127444112687844	0.019334415915746764
ABCF2	1.2031334681899608	1.2157469779630716	1.1628246845561048	0.9119579557978998	0.9180792010710939	0.8912924954093674
STK40	0.9261749402392203	0.9628786269448382	0.9416981561731355	0.6663869906310821	0.5902403040250688	0.7268219826013356
FOSL1	1.5620839789660694	1.5152489804979608	1.4872835732356202	1.2643322812322937	1.2256979320190435	1.1959487655900816
DNASE2	1.2059640469694397	1.2308638871650035	1.1505015002836603	0.9294834890014447	0.8948970089792785	0.9048744129640474
MASP2	-0.6332319361374338	-0.5109871262366658	-0.5001609963039463	-0.7042326482140567	-0.7543232662964342	-0.7973579972451674
PLXNA1	1.3732840109292659	1.3570283899611686	1.3279411190534869	1.0434796545792446	1.068830896900865	1.0782668256537757
TFB2M	-0.0893405150820921	-0.12076705027683139	-0.1457186205560259	-0.4438454638969876	-0.3721340671942955	-0.25705271313806854
C4orf46	0.5139205045667793	0.36958664771655	0.501233301109831	0.13718279210200304	0.2458117191433176	0.21416720166267694
ADGRL3	-0.4954428769969085	-0.5107733913891872	-0.5376995123284334	-0.7748299012196218	-0.662358823093866	-0.7263471161622768
SEMA3F-AS1	-0.5619706837611808	-0.477632135039914	-0.4211195736043998	-0.6381111510393509	-0.6370521991151018	-0.8159000208548636
ZNF195	0.13458648047117353	0.038299689307820226	-0.011531763387588791	-0.19854346744674914	-0.15549422369372612	-0.21230934364097048
SOBP	0.48542213035812176	0.4336361265412672	0.44944440926632606	0.21420671506072242	0.15270482629259974	0.2165218531881503
PDE8A	0.7953765108007558	0.7512669769314216	0.7685301058674735	0.501861708267233	0.49616690265425356	0.5047782154729669
CCDC50	0.41177636076102525	0.40210712646826835	0.4455264076309402	0.13053131786404426	0.18162066284732656	0.1712850234571392
PLS3	0.7534760629820616	0.7694954592794978	0.8004960489913459	0.48346586811522024	0.5520773644733724	0.47632144238569346
MPP1	0.2092447752550216	0.3100440099730911	0.4090426311022455	0.16871942955261426	-0.018525396548154105	0.017401248079691446
AK3	0.2344539850228148	0.308420814796292	0.33140256891071945	0.049670485773821854	0.020423196549563812	0.05015523656111929
ZNF394	-0.32586552587065065	-0.49371224199200053	-0.457106070387477	-0.5935820208258861	-0.7212331738138379	-0.5880899530753412
SYNE2	-0.7389409637242528	-0.7671371640730682	-0.7456444463341843	-0.9081373177493682	-0.9586373997556796	-0.920775787957802
PUS1	-0.53708560313064	-0.5518291932924337	-0.5971565205551016	-0.7704422906421082	-0.8327723382925152	-0.6808719977285494
PRPF3	0.9179756869525096	0.9651405546220023	0.9471273116268638	0.6238495557178111	0.6735499456470854	0.7143308948866148
LACTB2	-0.09016095231742033	-0.17227415759826534	-0.08375792937790551	-0.22521641944889115	-0.41721139116621053	-0.40671271235140277
PTEN	-0.9093749273729291	-0.7637629373673451	-0.8163618887542985	-0.9884526507504768	-1.0662908877241302	-0.9401663866828011
TMEM80	0.896331853317903	0.9117477575192435	0.8663333700076491	0.6359786853807218	0.6360811671423496	0.5912146655423456
DHX34	0.1749259398189246	0.183624149121089	0.27906496157194416	-0.07882241259884136	-0.0009156522261090151	-0.02227094268141724
NCOA5	0.7229698906304151	0.6350524188843102	0.675528711889796	0.45017874633511873	0.4028987496108757	0.38935583963834375
PNMA2	0.6220229840618563	0.6246904023849951	0.6477152367109458	0.34335531650090956	0.3642625448620046	0.39872775495302887
ANGEL2	-0.7686919139792305	-0.6463508322866625	-0.7467036456729127	-0.8400665681111797	-0.9808078304674791	-0.8834709420123472
TRIM32	0.2778689778463433	0.22446966015714437	0.3856440050015385	-0.059081101755550335	0.08024127175487122	0.11539329256826501
PRSS16	-0.1691623241811031	-0.269443969336903	-0.23080014849696798	-0.43331585518046684	-0.4953305511481253	-0.4066050047217809
SLC43A1	1.2490686003081277	1.2098316819506947	1.1948935884610483	0.9965969606139137	0.9075973653244134	0.9205188847946909
ST3GAL1	0.10821654413018536	0.20656707914832925	0.2330499917905866	-0.11223484654771967	-0.019145545996100202	-0.04932359893704926
MAPK4	-0.26582116530375755	-0.17063411719239863	-0.15854463763730625	-0.45786748771980634	-0.39481440970849624	-0.40768382000749415
MAP4K3	-0.03401775136325343	-0.06495228034137801	-0.06723783040642693	-0.27136324926604916	-0.311660472667728	-0.2760600878105124
MACF1	-0.6528467610427062	-0.7330873554176559	-0.6635921891306392	-0.8570328417594761	-0.916664282267428	-0.8237514411942377
MRPS31P4	0.043801150228085194	-0.000926533705103899	0.10455968703909996	-0.1314838241170542	-0.3209295718876223	-0.1205721151260475
RP11-498C9.13	2.7951719768933017	2.833133226910223	2.728766753923251	2.4615465605224407	2.5489012702126304	2.4540558759985154
INPP5K	0.027175549973091847	-0.031293295066012104	-0.005646904703769329	-0.2141366950354681	-0.33020319024031397	-0.17077600362542827
DSC2	-0.8255447278149503	-0.7155024409731856	-0.7372715835382374	-0.9359109095520887	-0.8942412229712953	-0.962787721402994
AP5Z1	-0.3769460704567834	-0.5097021991169983	-0.4306857937883507	-0.6416446447544203	-0.5496420612217205	-0.7356404175549313
CMTM1	1.01798202911739	1.0348895190032703	0.9701195108706279	0.7273591760341068	0.674708224569773	0.8194086005616115
INTS1	1.1846491210433199	1.154161362646247	1.065895058375592	0.9321606218636678	0.8796701954053214	0.7887810382096744
MYCL	0.34003993089419654	0.449979011042013	0.3712819379646131	0.15495906300895262	0.1524093376594099	0.12034692569568338
SLITRK2	1.2970888116085606	1.318033672919185	1.2759130611130876	1.0290551259132954	0.983865019060201	1.0676529439108469
RP4-738P15.6	1.3037570251427437	1.2813179188636281	1.261286854871107	0.9886213446171449	1.0548502940293203	0.9938794826019859
PSPC1	-0.6224640600780244	-0.6187237588959388	-0.5848225733940015	-0.8772225145141755	-0.743830125082275	-0.7651006552541686
MDN1	-0.3867902085597476	-0.42189742533113705	-0.427592933029265	-0.6155758718475547	-0.548932015555247	-0.6810852109650336
PYCR1	1.6992059885256505	1.7052145879646192	1.7039755180702136	1.4403266280472982	1.443035257894239	1.3945818714770772
CTBS	-0.9207363045474244	-1.0301133790113852	-0.9255967155559136	-1.1250629401994257	-1.0658452970951746	-1.1200725959976605
LONP1	0.9205146914090044	0.9621832783996324	0.9561553688411126	0.6614083290755015	0.7197910721687328	0.6749443912812926
MT-ND6	4.69920816861225	4.576719787965051	4.599285347129166	4.355460033627826	4.249843414434516	4.349368134931201
MTCO3P12	0.4912598383298702	0.6061004468712105	0.4901459050736122	0.2446348680374541	0.3086419329427504	0.29424866107760517
BCAT1	0.11638934170979179	0.009207598440780314	0.09561792786475272	-0.19325337637192566	-0.15367247833343395	-0.11857520817431476
MIR503HG	0.5296143581992028	0.5462757434982244	0.6472740814805432	0.35990901070259984	0.17911313349608154	0.42312376250737843
DACH2	-0.3059814507193693	-0.2809556353356532	-0.36813439973867407	-0.539224768686089	-0.4818168874616239	-0.551247463561573
C9orf91	-0.28574974886351895	-0.23620382330462547	-0.1319542858164713	-0.4709484349305677	-0.44352697177249867	-0.37387941902148064
CARNMT1	-0.7520269340911286	-0.8448685368383603	-0.8493525336656625	-1.0117889222240886	-0.9396629149695365	-0.9775996466564009
RP5-1085F17.3	-0.9734587071859143	-0.9550216218982647	-1.0385743834458756	-1.224612789302326	-1.0671839910687202	-1.101523658242056
TRUB1	-0.22086859826743244	-0.170432318685257	-0.06205342412802052	-0.37312930426833846	-0.3204311721225883	-0.4048101890080089
ZNF708	-0.9206550951052357	-0.9349007588518689	-0.8590949021221811	-0.9993592803408768	-1.125567336012547	-1.0465599893683855
TRAPPC4	-0.18902208594953782	-0.26635189771555756	-0.16749103521560987	-0.48947741608363915	-0.3460995844696014	-0.42817848110132395
SUPT6H	0.7733692054693732	0.6412961929533473	0.5993768280115529	0.4808241868098911	0.4096257745495005	0.37886358608052323
FOXN3	0.9624589231541432	0.945070159689537	0.9661043941319051	0.6344267917317842	0.7251625641624616	0.7382351293130709
EIF3B	0.27282782398985106	0.3918985643731058	0.43582520521065843	0.06567647151858941	0.095487914002556	0.22026787289660218
TNFRSF1B	-0.5302498026548016	-0.5565203981267434	-0.5551419699789052	-0.6786416046853618	-0.7775076380105229	-0.748386757074431
HSPA9	1.2249915739676642	1.338834271705593	1.3160655859481938	0.9877126664504183	1.0040465032882797	1.0982265296661133
CDK14	-0.9558523814404625	-0.8603541804421413	-0.8953567358151965	-1.01653481400748	-1.1004664254535308	-1.0426880041120354
TMEM2	-0.25448111729521733	-0.15930709181982375	-0.16888732273255466	-0.35605782751136816	-0.3874921693882924	-0.4739102435799988
RASAL2	-0.11657990971033988	-0.20635955893029365	-0.20844814420550126	-0.3608024829019558	-0.4163536710815435	-0.38504510855936047
NRP1	-0.15834760976169368	-0.188539755177112	-0.17590099014714336	-0.3678659058113745	-0.41385225157744593	-0.3747288475883325
FAM95C	-0.5453243360996199	-0.5436430367294905	-0.5930495105344722	-0.7134385086787985	-0.6788921004689644	-0.8474717813818022
MECOM	-0.10592108915179511	-0.1694531810819186	-0.12231501155008023	-0.33010295570546727	-0.3852356849656928	-0.3227613160523746
ISCU	0.24319298860914396	0.2617946464527669	0.2840976967704464	0.09966546185302737	-0.046601995771714304	0.03276046946466743
HEXIM1	-0.017175619253360933	-0.07555406908020744	0.030383544271202	-0.2693857309655181	-0.16486654857495578	-0.28674920178648716
LEMD3	-0.025513380529561407	-0.017592445339441376	-0.14558354746337349	-0.22308195913980533	-0.39078386879611987	-0.22847656188255758
ANK2	-0.48797389873347313	-0.4052174078151156	-0.4141216692467102	-0.619532928265052	-0.6398096084551771	-0.6236115840333664
NFYC-AS1	0.07920193275787835	0.06390360471321657	0.07658001686395546	-0.14683986367885019	-0.21706674291789474	-0.09037489792081164
CEBPG	-0.40160877964229325	-0.4772627884571961	-0.39984854715454404	-0.6676973884074444	-0.671320487659265	-0.52393711950784
SERINC5	-0.0939117375012567	-0.06277360797393193	0.038849019290838366	-0.1964717834313382	-0.2336348963678916	-0.34013683677296597
COA7	-0.5267156949220253	-0.4189947913050368	-0.41264291801468284	-0.6925537882779318	-0.6724966495061384	-0.5631843913863129
RP5-1024G6.5	-0.017325075655825743	-0.04070598964105449	0.10085342421522418	-0.16130607140573403	-0.1533659280942537	-0.29884609904903253
RAB15	1.257712819810237	1.2117106415076133	1.2167199932144497	0.9805182496631768	0.97170794404945	0.967850076405119
PARP3	0.6968827071262753	0.6702049976411365	0.6467749114797996	0.4827493532213836	0.3608304719660479	0.44090925594844294
FZD7	0.6826175534835838	0.746014937955528	0.6246701372637169	0.44028983724516885	0.4551795077949903	0.43858476247791844
SEPHS2	-0.30116327127080406	-0.2822698296133277	-0.33285034049921475	-0.5207949728242713	-0.521051935884258	-0.4671016683391871
SERPINB6	0.3509974260553039	0.38395605300393754	0.3792737135508199	0.17665598430118393	0.16174695445924198	0.08101127858564099
TMEM101	-0.6683228200641358	-0.517503689962233	-0.6077899915384191	-0.702360653007878	-0.8078059513647159	-0.8076624802177285
